node_id,label,x,y,z,radius,parent_id,type
2765,5,16090.0,35118.6,25722.5,35.9183,1651,branch
2766,0,16156.0,35128.0,25730.0,11.0,2765,slab
2767,0,16178.0,35128.0,25730.0,11.0,2766,slab
2768,0,16200.0,35128.0,25752.0,20.1127,2767,slab
2769,0,16222.0,35106.0,25774.0,20.1127,2768,slab
2770,0,16244.0,35084.0,25796.0,11.0,2769,slab
2771,6,16266.0,35084.0,25818.0,11.0,2770,end
2772,5,16130.6,35367.6,25833.2,62.1798,884,branch
2773,0,16178.0,35260.0,25906.0,33.0,2772,slab
2774,0,16156.0,35216.0,25950.0,20.1127,2773,slab
2775,0,16134.0,35216.0,25972.0,11.0,2774,slab
2776,0,16112.0,35216.0,25994.0,20.1127,2775,slab
2777,0,16090.0,35238.0,26016.0,20.1127,2776,slab
2778,6,16068.0,35260.0,26016.0,11.0,2777,end
2779,0,15694.0,34160.0,25664.0,20.1127,485,slab
2780,5,15716.0,34160.0,25642.0,20.1127,2779,branch
2781,0,15738.0,34182.0,25620.0,20.1127,2780,slab
2782,0,15760.0,34182.0,25620.0,11.0,2781,slab
2783,0,15782.0,34182.0,25620.0,20.1127,2782,slab
2784,0,15804.0,34182.0,25620.0,20.1127,2783,slab
2785,6,15826.0,34160.0,25598.0,11.0,2784,end
2786,0,15606.0,34006.0,26016.0,55.0,2285,slab
2787,0,15562.0,34006.0,26060.0,33.0,2786,slab
2788,0,15540.0,34028.0,26082.0,33.0,2787,slab
2789,0,15562.0,34050.0,26104.0,33.0,2788,slab
2790,0,15562.0,34072.0,26148.0,20.1127,2789,slab
2791,0,15562.0,34094.0,26170.0,20.1127,2790,slab
2792,6,15562.0,34116.0,26192.0,11.0,2791,end
2793,0,16486.0,35436.0,25620.0,11.0,1231,slab
2794,0,16530.0,35436.0,25642.0,38.1935,2793,slab
2795,0,16574.0,35458.0,25664.0,33.0,2794,slab
2796,0,16596.0,35436.0,25642.0,20.1127,2795,slab
2797,0,16618.0,35414.0,25620.0,20.1127,2796,slab
2798,0,16640.0,35392.0,25620.0,11.0,2797,slab
2799,6,16640.0,35370.0,25620.0,11.0,2798,end
2800,0,16486.0,36866.0,26082.0,20.1127,738,slab
2801,0,16486.0,36844.0,26082.0,11.0,2800,slab
2802,0,16486.0,36822.0,26060.0,20.1127,2801,slab
2803,0,16486.0,36800.0,26060.0,11.0,2802,slab
2804,0,16464.0,36778.0,26038.0,20.1127,2803,slab
2805,6,16464.0,36756.0,26038.0,11.0,2804,end
2806,0,14902.0,35634.0,24982.0,20.1127,2144,slab
2807,0,14880.0,35656.0,24960.0,11.0,2806,slab
2808,0,14880.0,35656.0,24938.0,11.0,2807,slab
2809,0,14858.0,35678.0,24916.0,33.0,2808,slab
2810,0,14880.0,35722.0,24872.0,20.1127,2809,slab
2811,6,14902.0,35722.0,24850.0,11.0,2810,end
2812,0,16486.0,35656.0,25686.0,33.0,2071,slab
2813,0,16486.0,35612.0,25730.0,20.1127,2812,slab
2814,0,16464.0,35612.0,25752.0,20.1127,2813,slab
2815,0,16442.0,35634.0,25774.0,20.1127,2814,slab
2816,0,16420.0,35656.0,25774.0,11.0,2815,slab
2817,6,16398.0,35678.0,25774.0,11.0,2816,end
2818,5,14506.0,34886.0,25290.0,11.0,1703,branch
2819,5,14479.6,34886.0,25276.8,11.0,2818,branch
2820,0,14462.0,34886.0,25268.0,11.0,2819,slab
2821,0,14440.0,34864.0,25246.0,11.0,2820,slab
2822,0,14418.0,34864.0,25246.0,11.0,2821,slab
2823,6,14396.0,34842.0,25224.0,11.0,2822,end
2824,0,14770.0,35062.0,25510.0,11.0,1065,slab
2825,0,14748.0,35062.0,25532.0,20.1127,2824,slab
2826,0,14726.0,35062.0,25554.0,11.0,2825,slab
2827,0,14704.0,35062.0,25576.0,20.1127,2826,slab
2828,0,14704.0,35062.0,25598.0,20.1127,2827,slab
2829,6,14682.0,35040.0,25620.0,11.0,2828,end
2830,5,15628.0,36888.0,25290.0,33.0,447,branch
2831,0,15628.0,36844.0,25246.0,11.0,2830,slab
2832,0,15650.0,36844.0,25224.0,11.0,2831,slab
2833,0,15672.0,36844.0,25224.0,11.0,2832,slab
2834,0,15694.0,36844.0,25224.0,11.0,2833,slab
2835,6,15716.0,36844.0,25202.0,11.0,2834,end
2836,5,15320.0,35634.0,24894.0,20.1127,2155,branch
2837,0,15342.0,35612.0,24916.0,11.0,2836,slab
2838,0,15342.0,35590.0,24938.0,11.0,2837,slab
2839,0,15364.0,35568.0,24960.0,20.1127,2838,slab
2840,0,15364.0,35568.0,24982.0,20.1127,2839,slab
2841,6,15342.0,35568.0,25004.0,11.0,2840,end
2842,5,15177.0,35689.0,24778.5,36.8951,2154,branch
2843,5,15102.6,35763.4,24762.0,20.8609,2842,branch
2844,0,15078.0,35788.0,24762.0,20.1127,2843,slab
2845,0,15056.0,35810.0,24784.0,11.0,2844,slab
2846,0,15056.0,35832.0,24784.0,11.0,2845,slab
2847,6,15056.0,35854.0,24784.0,11.0,2846,end
2848,5,15290.1,34892.8,25302.8,61.995,1058,branch
2849,0,15364.0,34842.0,25312.0,51.2254,2848,slab
2850,0,15430.0,34886.0,25356.0,33.0,2849,slab
2851,0,15474.0,34886.0,25378.0,20.1127,2850,slab
2852,0,15496.0,34908.0,25400.0,11.0,2851,slab
2853,6,15496.0,34908.0,25422.0,11.0,2852,end
2854,0,14528.0,34666.0,25422.0,11.0,811,slab
2855,0,14550.0,34688.0,25422.0,11.0,2854,slab
2856,0,14550.0,34710.0,25422.0,11.0,2855,slab
2857,0,14550.0,34732.0,25422.0,11.0,2856,slab
2858,0,14550.0,34754.0,25400.0,20.1127,2857,slab
2859,6,14572.0,34776.0,25378.0,11.0,2858,end
2860,0,15298.0,34974.0,25378.0,33.0,2467,slab
2861,0,15298.0,34930.0,25422.0,11.0,2860,slab
2862,0,15298.0,34908.0,25444.0,11.0,2861,slab
2863,0,15298.0,34908.0,25466.0,11.0,2862,slab
2864,0,15276.0,34886.0,25488.0,11.0,2863,slab
2865,6,15254.0,34864.0,25510.0,11.0,2864,end
2866,0,16684.0,36382.0,25158.0,20.1127,2185,slab
2867,0,16706.0,36404.0,25158.0,11.0,2866,slab
2868,0,16728.0,36426.0,25158.0,11.0,2867,slab
2869,0,16750.0,36448.0,25136.0,20.1127,2868,slab
2870,0,16750.0,36470.0,25114.0,11.0,2869,slab
2871,6,16750.0,36492.0,25114.0,11.0,2870,end
2872,5,16467.7,36922.2,25586.9,47.8659,439,branch
2873,5,16442.0,36888.0,25664.0,33.0,2872,branch
2874,0,16464.0,36866.0,25686.0,33.0,2873,slab
2875,0,16464.0,36822.0,25708.0,20.1127,2874,slab
2876,0,16442.0,36800.0,25708.0,20.1127,2875,slab
2877,6,16442.0,36778.0,25708.0,11.0,2876,end
2878,5,15182.1,35213.2,24698.5,22.1025,508,branch
2879,0,15188.0,35238.0,24740.0,20.1127,2878,slab
2880,0,15232.0,35260.0,24784.0,33.0,2879,slab
2881,0,15232.0,35304.0,24828.0,11.0,2880,slab
2882,0,15232.0,35326.0,24850.0,11.0,2881,slab
2883,6,15254.0,35348.0,24872.0,11.0,2882,end
2884,0,16420.0,36866.0,25532.0,20.1127,438,slab
2885,0,16398.0,36866.0,25532.0,20.1127,2884,slab
2886,0,16376.0,36866.0,25532.0,11.0,2885,slab
2887,0,16354.0,36844.0,25554.0,20.1127,2886,slab
2888,0,16332.0,36844.0,25554.0,20.1127,2887,slab
2889,6,16310.0,36822.0,25554.0,11.0,2888,end
2890,0,14638.0,34600.0,25334.0,20.1127,1853,slab
2891,0,14638.0,34600.0,25312.0,20.1127,2890,slab
2892,0,14616.0,34622.0,25290.0,11.0,2891,slab
2893,0,14594.0,34644.0,25268.0,11.0,2892,slab
2894,0,14594.0,34666.0,25246.0,20.1127,2893,slab
2895,6,14616.0,34688.0,25224.0,11.0,2894,end
2896,0,15276.0,34798.0,24586.0,20.1127,1835,slab
2897,0,15298.0,34776.0,24564.0,20.1127,2896,slab
2898,0,15320.0,34776.0,24542.0,20.1127,2897,slab
2899,0,15342.0,34776.0,24520.0,11.0,2898,slab
2900,0,15364.0,34776.0,24498.0,11.0,2899,slab
2901,6,15386.0,34776.0,24476.0,11.0,2900,end
2902,0,14946.0,35040.0,25818.0,33.0,1797,slab
2903,0,14968.0,35062.0,25796.0,11.0,2902,slab
2904,0,14990.0,35062.0,25774.0,20.1127,2903,slab
2905,0,15012.0,35084.0,25774.0,20.1127,2904,slab
2906,0,15034.0,35106.0,25774.0,11.0,2905,slab
2907,6,15056.0,35106.0,25774.0,11.0,2906,end
2908,0,16992.0,36844.0,25664.0,11.0,1419,slab
2909,0,16970.0,36866.0,25664.0,11.0,2908,slab
2910,0,16948.0,36888.0,25664.0,20.1127,2909,slab
2911,0,16926.0,36888.0,25664.0,11.0,2910,slab
2912,0,16904.0,36888.0,25664.0,11.0,2911,slab
2913,6,16882.0,36910.0,25686.0,11.0,2912,end
2914,0,15276.0,35370.0,25202.0,11.0,966,slab
2915,0,15276.0,35392.0,25180.0,11.0,2914,slab
2916,0,15276.0,35414.0,25158.0,20.1127,2915,slab
2917,0,15276.0,35436.0,25136.0,11.0,2916,slab
2918,0,15276.0,35458.0,25114.0,20.1127,2917,slab
2919,6,15276.0,35480.0,25114.0,11.0,2918,end
2920,0,14880.0,34336.0,25356.0,11.0,2011,slab
2921,0,14858.0,34358.0,25378.0,11.0,2920,slab
2922,0,14836.0,34380.0,25400.0,20.1127,2921,slab
2923,0,14836.0,34402.0,25400.0,20.1127,2922,slab
2924,0,14814.0,34424.0,25378.0,20.1127,2923,slab
2925,6,14792.0,34446.0,25378.0,11.0,2924,end
2926,0,17234.0,36294.0,25994.0,11.0,718,slab
2927,0,17212.0,36294.0,26016.0,11.0,2926,slab
2928,0,17190.0,36294.0,26038.0,11.0,2927,slab
2929,0,17168.0,36316.0,26060.0,11.0,2928,slab
2930,0,17146.0,36338.0,26082.0,11.0,2929,slab
2931,6,17124.0,36360.0,26060.0,11.0,2930,end
2932,0,16970.0,36404.0,25884.0,11.0,1529,slab
2933,0,16948.0,36382.0,25884.0,11.0,2932,slab
2934,0,16926.0,36338.0,25906.0,33.0,2933,slab
2935,0,16882.0,36294.0,25906.0,20.1127,2934,slab
2936,0,16860.0,36272.0,25928.0,20.1127,2935,slab
2937,6,16838.0,36250.0,25928.0,11.0,2936,end
2938,0,15364.0,35348.0,25356.0,11.0,962,slab
2939,0,15342.0,35326.0,25356.0,11.0,2938,slab
2940,0,15320.0,35304.0,25378.0,11.0,2939,slab
2941,0,15298.0,35282.0,25400.0,20.1127,2940,slab
2942,0,15276.0,35282.0,25422.0,20.1127,2941,slab
2943,6,15254.0,35260.0,25444.0,11.0,2942,end
2944,5,15724.8,35634.0,24647.6,34.0387,2235,branch
2945,0,15628.0,35612.0,24630.0,33.0,2944,slab
2946,0,15584.0,35612.0,24608.0,11.0,2945,slab
2947,0,15562.0,35612.0,24586.0,20.1127,2946,slab
2948,0,15540.0,35612.0,24564.0,11.0,2947,slab
2949,6,15518.0,35612.0,24564.0,11.0,2948,end
2950,0,16156.0,35018.0,27028.0,20.1127,1097,slab
2951,0,16156.0,35040.0,27028.0,20.1127,2950,slab
2952,0,16134.0,35062.0,27006.0,33.0,2951,slab
2953,0,16112.0,35084.0,26984.0,11.0,2952,slab
2954,0,16112.0,35106.0,26984.0,11.0,2953,slab
2955,6,16112.0,35128.0,26962.0,11.0,2954,end
2956,5,15386.0,34424.0,25290.0,33.0,496,branch
2957,0,15408.0,34446.0,25246.0,20.1127,2956,slab
2958,0,15408.0,34446.0,25224.0,11.0,2957,slab
2959,0,15408.0,34468.0,25202.0,20.1127,2958,slab
2960,0,15430.0,34490.0,25180.0,11.0,2959,slab
2961,6,15430.0,34512.0,25158.0,11.0,2960,end
2962,5,15945.6,35414.0,24610.6,39.2736,621,branch
2963,0,15980.0,35436.0,24542.0,33.0,2962,slab
2964,0,16002.0,35458.0,24520.0,20.1127,2963,slab
2965,0,16024.0,35480.0,24498.0,20.1127,2964,slab
2966,0,16024.0,35502.0,24476.0,20.1127,2965,slab
2967,6,16046.0,35524.0,24454.0,11.0,2966,end
2968,5,14990.0,34754.0,25774.0,11.0,1023,branch
2969,0,14990.0,34776.0,25752.0,20.1127,2968,slab
2970,0,14990.0,34776.0,25708.0,20.1127,2969,slab
2971,0,14968.0,34798.0,25686.0,11.0,2970,slab
2972,0,14968.0,34798.0,25664.0,11.0,2971,slab
2973,6,14968.0,34798.0,25642.0,11.0,2972,end
2974,5,16549.7,35687.7,25182.6,23.5138,1374,branch
2975,0,16574.0,35678.0,25202.0,11.0,2974,slab
2976,0,16574.0,35678.0,25224.0,11.0,2975,slab
2977,0,16596.0,35678.0,25246.0,11.0,2976,slab
2978,0,16618.0,35678.0,25268.0,11.0,2977,slab
2979,6,16640.0,35656.0,25290.0,11.0,2978,end
2980,0,15606.0,34512.0,25664.0,20.1127,1932,slab
2981,0,15628.0,34534.0,25664.0,20.1127,2980,slab
2982,0,15628.0,34556.0,25642.0,11.0,2981,slab
2983,0,15628.0,34578.0,25642.0,11.0,2982,slab
2984,0,15628.0,34600.0,25620.0,11.0,2983,slab
2985,6,15606.0,34622.0,25598.0,11.0,2984,end
2986,5,17278.0,36162.0,25576.0,33.0,420,branch
2987,0,17256.0,36140.0,25554.0,33.0,2986,slab
2988,0,17256.0,36162.0,25510.0,33.0,2987,slab
2989,0,17234.0,36184.0,25488.0,11.0,2988,slab
2990,0,17234.0,36184.0,25466.0,11.0,2989,slab
2991,6,17234.0,36184.0,25444.0,11.0,2990,end
2992,0,16244.0,35106.0,25158.0,33.0,614,slab
2993,0,16288.0,35106.0,25180.0,11.0,2992,slab
2994,0,16310.0,35128.0,25202.0,20.1127,2993,slab
2995,0,16332.0,35128.0,25202.0,20.1127,2994,slab
2996,0,16354.0,35106.0,25224.0,11.0,2995,slab
2997,6,16376.0,35106.0,25246.0,11.0,2996,end
2998,5,16549.6,35389.6,26116.2,52.9099,1403,branch
2999,5,16574.2,35358.7,26135.6,45.7323,2998,branch
3000,0,16552.0,35370.0,26236.0,11.0,2999,slab
3001,0,16574.0,35370.0,26258.0,11.0,3000,slab
3002,0,16596.0,35392.0,26280.0,20.1127,3001,slab
3003,6,16596.0,35392.0,26302.0,11.0,3002,end
3004,0,16266.0,34776.0,25224.0,20.1127,2274,slab
3005,0,16266.0,34754.0,25202.0,20.1127,3004,slab
3006,0,16266.0,34754.0,25180.0,11.0,3005,slab
3007,0,16288.0,34754.0,25158.0,20.1127,3006,slab
3008,0,16288.0,34776.0,25136.0,11.0,3007,slab
3009,6,16310.0,34798.0,25114.0,11.0,3008,end
3010,5,16398.8,35169.5,25858.6,32.5043,2580,branch
3011,0,16332.0,35172.0,25840.0,11.0,3010,slab
3012,0,16310.0,35172.0,25840.0,11.0,3011,slab
3013,0,16288.0,35172.0,25840.0,11.0,3012,slab
3014,0,16266.0,35172.0,25862.0,11.0,3013,slab
3015,6,16244.0,35172.0,25884.0,11.0,3014,end
3016,0,17366.0,35392.0,25818.0,68.3221,754,slab
3017,5,17344.0,35304.0,25818.0,55.0,3016,branch
3018,5,17344.0,35238.0,25818.0,55.0,3017,branch
3019,0,17322.0,35172.0,25818.0,20.1127,3018,slab
3020,0,17300.0,35150.0,25818.0,11.0,3019,slab
3021,6,17300.0,35128.0,25818.0,11.0,3020,end
3022,0,4826.0,21554.0,16556.0,33.0,2595,slab
3023,0,4914.0,21554.0,16556.0,33.0,3022,slab
3024,0,5002.0,21554.0,16534.0,38.1935,3023,slab
3025,0,5090.0,21554.0,16534.0,33.0,3024,slab
3026,0,5200.0,21598.0,16534.0,68.3221,3025,slab
3027,6,5266.0,21620.0,16578.0,51.2254,3026,end
3028,5,5177.76,21596.8,15607.7,72.6496,26,branch
3029,0,5332.0,21730.0,15588.0,38.1935,3028,slab
3030,0,5398.0,21818.0,15500.0,51.2254,3029,slab
3031,0,5354.0,21862.0,15390.0,33.0,3030,slab
3032,0,5332.0,21884.0,15368.0,11.0,3031,slab
3033,6,5332.0,21906.0,15368.0,11.0,3032,end
3034,0,16222.0,36932.0,26368.0,33.0,1220,slab
3035,0,16178.0,36888.0,26346.0,20.1127,3034,slab
3036,0,16156.0,36866.0,26324.0,11.0,3035,slab
3037,0,16134.0,36866.0,26324.0,11.0,3036,slab
3038,6,16112.0,36866.0,26324.0,11.0,3037,end
3039,0,16420.0,35832.0,25928.0,20.1127,869,slab
3040,0,16420.0,35832.0,25950.0,20.1127,3039,slab
3041,0,16398.0,35810.0,25972.0,11.0,3040,slab
3042,0,16376.0,35788.0,25994.0,11.0,3041,slab
3043,6,16354.0,35766.0,26016.0,11.0,3042,end
3044,5,16539.3,36215.3,26443.3,41.7451,1988,branch
3045,0,16486.0,36162.0,26434.0,38.1935,3044,slab
3046,0,16442.0,36140.0,26434.0,20.1127,3045,slab
3047,0,16420.0,36118.0,26434.0,20.1127,3046,slab
3048,6,16398.0,36096.0,26434.0,11.0,3047,end
3049,0,16156.0,36800.0,25114.0,11.0,1719,slab
3050,0,16156.0,36800.0,25092.0,11.0,3049,slab
3051,0,16156.0,36800.0,25070.0,11.0,3050,slab
3052,0,16156.0,36822.0,25048.0,11.0,3051,slab
3053,6,16134.0,36844.0,25004.0,33.0,3052,end
3054,0,14792.0,35194.0,25290.0,11.0,1668,slab
3055,0,14770.0,35216.0,25312.0,11.0,3054,slab
3056,0,14770.0,35238.0,25312.0,11.0,3055,slab
3057,0,14770.0,35260.0,25312.0,11.0,3056,slab
3058,6,14748.0,35282.0,25334.0,11.0,3057,end
3059,0,14792.0,35106.0,24960.0,20.1127,1811,slab
3060,0,14792.0,35128.0,24960.0,11.0,3059,slab
3061,0,14770.0,35150.0,24982.0,20.1127,3060,slab
3062,0,14748.0,35172.0,25004.0,11.0,3061,slab
3063,6,14748.0,35194.0,25026.0,11.0,3062,end
3064,0,14924.0,35568.0,24674.0,51.2254,515,slab
3065,0,14946.0,35612.0,24630.0,20.1127,3064,slab
3066,0,14946.0,35634.0,24608.0,20.1127,3065,slab
3067,0,14968.0,35634.0,24586.0,20.1127,3066,slab
3068,6,14990.0,35634.0,24564.0,11.0,3067,end
3069,0,15210.0,35722.0,24718.0,11.0,2842,slab
3070,0,15210.0,35722.0,24696.0,11.0,3069,slab
3071,0,15210.0,35722.0,24674.0,11.0,3070,slab
3072,0,15210.0,35722.0,24652.0,11.0,3071,slab
3073,6,15188.0,35744.0,24630.0,11.0,3072,end
3074,0,16706.0,36338.0,25092.0,20.1127,2187,slab
3075,0,16706.0,36338.0,25048.0,33.0,3074,slab
3076,0,16706.0,36316.0,24982.0,33.0,3075,slab
3077,0,16706.0,36272.0,24938.0,20.1127,3076,slab
3078,6,16684.0,36272.0,24916.0,11.0,3077,end
3079,5,14990.0,35282.0,24718.0,11.0,509,branch
3080,0,14990.0,35304.0,24740.0,11.0,3079,slab
3081,0,14990.0,35326.0,24740.0,11.0,3080,slab
3082,0,14968.0,35348.0,24740.0,20.1127,3081,slab
3083,6,14946.0,35370.0,24762.0,11.0,3082,end
3084,0,14858.0,34600.0,25400.0,33.0,1781,slab
3085,0,14858.0,34578.0,25444.0,20.1127,3084,slab
3086,0,14880.0,34556.0,25466.0,33.0,3085,slab
3087,0,14858.0,34534.0,25510.0,11.0,3086,slab
3088,6,14836.0,34534.0,25532.0,11.0,3087,end
3089,0,15540.0,36184.0,24938.0,20.1127,2330,slab
3090,0,15562.0,36162.0,24960.0,20.1127,3089,slab
3091,0,15584.0,36140.0,24982.0,33.0,3090,slab
3092,0,15606.0,36096.0,25026.0,11.0,3091,slab
3093,6,15606.0,36074.0,25026.0,11.0,3092,end
3094,0,16178.0,35942.0,24498.0,11.0,1822,slab
3095,0,16178.0,35964.0,24476.0,11.0,3094,slab
3096,0,16200.0,35964.0,24454.0,11.0,3095,slab
3097,0,16222.0,35964.0,24454.0,11.0,3096,slab
3098,6,16244.0,35986.0,24432.0,11.0,3097,end
3099,0,15496.0,35458.0,24366.0,11.0,1622,slab
3100,5,15496.0,35436.0,24344.0,11.0,3099,branch
3101,0,15518.0,35436.0,24322.0,20.1127,3100,slab
3102,0,15540.0,35458.0,24300.0,11.0,3101,slab
3103,6,15562.0,35458.0,24300.0,11.0,3102,end
3104,0,15760.0,34798.0,24740.0,20.1127,1280,slab
3105,0,15782.0,34798.0,24740.0,11.0,3104,slab
3106,0,15804.0,34798.0,24740.0,11.0,3105,slab
3107,0,15826.0,34798.0,24740.0,11.0,3106,slab
3108,6,15848.0,34820.0,24762.0,11.0,3107,end
3109,0,16354.0,36536.0,24960.0,33.0,1868,slab
3110,5,16361.3,36528.7,24908.7,33.0,3109,branch
3111,5,16372.3,36517.7,24897.7,33.0,3110,branch
3112,0,16420.0,36580.0,24872.0,11.0,3111,slab
3113,6,16442.0,36580.0,24850.0,11.0,3112,end
3114,0,16244.0,36074.0,25224.0,20.1127,2093,slab
3115,0,16200.0,36030.0,25224.0,20.1127,3114,slab
3116,0,16178.0,36008.0,25202.0,20.1127,3115,slab
3117,0,16156.0,35986.0,25202.0,11.0,3116,slab
3118,6,16156.0,35964.0,25202.0,11.0,3117,end
3119,0,15034.0,34996.0,24806.0,11.0,507,slab
3120,0,15012.0,34996.0,24806.0,11.0,3119,slab
3121,0,14990.0,34974.0,24806.0,11.0,3120,slab
3122,0,14968.0,34996.0,24828.0,11.0,3121,slab
3123,6,14946.0,34996.0,24806.0,11.0,3122,end
3124,0,14616.0,34468.0,25378.0,11.0,807,slab
3125,0,14616.0,34468.0,25400.0,11.0,3124,slab
3126,0,14616.0,34446.0,25422.0,20.1127,3125,slab
3127,0,14594.0,34424.0,25444.0,11.0,3126,slab
3128,6,14572.0,34424.0,25466.0,11.0,3127,end
3129,0,16420.0,36404.0,24740.0,11.0,1638,slab
3130,0,16442.0,36426.0,24762.0,11.0,3129,slab
3131,0,16442.0,36448.0,24762.0,20.1127,3130,slab
3132,0,16442.0,36470.0,24784.0,20.1127,3131,slab
3133,6,16420.0,36492.0,24784.0,11.0,3132,end
3134,0,15122.0,34666.0,25400.0,11.0,1896,slab
3135,0,15122.0,34688.0,25400.0,11.0,3134,slab
3136,0,15122.0,34710.0,25400.0,11.0,3135,slab
3137,0,15122.0,34732.0,25378.0,11.0,3136,slab
3138,6,15144.0,34754.0,25356.0,11.0,3137,end
3139,5,15147.8,34215.4,25961.4,48.0895,1494,branch
3140,0,15166.0,34270.0,26016.0,33.0,3139,slab
3141,5,15188.0,34347.0,26071.0,33.0,3140,branch
3142,0,15188.0,34402.0,26104.0,20.1127,3141,slab
3143,6,15166.0,34424.0,26126.0,11.0,3142,end
3144,0,16354.0,36206.0,25070.0,11.0,2089,slab
3145,0,16376.0,36206.0,25070.0,11.0,3144,slab
3146,0,16398.0,36206.0,25048.0,11.0,3145,slab
3147,0,16398.0,36206.0,25026.0,11.0,3146,slab
3148,6,16420.0,36228.0,25004.0,11.0,3147,end
3149,0,16420.0,34754.0,25048.0,20.1127,2523,slab
3150,0,16376.0,34798.0,25004.0,20.1127,3149,slab
3151,0,16354.0,34820.0,24982.0,33.0,3150,slab
3152,0,16332.0,34842.0,24960.0,20.1127,3151,slab
3153,6,16332.0,34886.0,24938.0,33.0,3152,end
3154,0,16640.0,34952.0,24806.0,20.1127,2023,slab
3155,0,16618.0,34974.0,24784.0,11.0,3154,slab
3156,0,16618.0,34974.0,24762.0,11.0,3155,slab
3157,0,16618.0,34996.0,24740.0,11.0,3156,slab
3158,6,16618.0,35018.0,24718.0,11.0,3157,end
3159,0,15584.0,35348.0,24498.0,33.0,2100,slab
3160,0,15562.0,35370.0,24520.0,20.1127,3159,slab
3161,0,15540.0,35370.0,24520.0,11.0,3160,slab
3162,0,15518.0,35370.0,24520.0,11.0,3161,slab
3163,6,15496.0,35370.0,24542.0,11.0,3162,end
3164,0,15518.0,34644.0,24894.0,33.0,1050,slab
3165,0,15562.0,34666.0,24894.0,20.1127,3164,slab
3166,0,15584.0,34688.0,24872.0,11.0,3165,slab
3167,0,15606.0,34710.0,24850.0,11.0,3166,slab
3168,6,15628.0,34732.0,24828.0,11.0,3167,end
3169,0,15364.0,34600.0,24762.0,11.0,1274,slab
3170,0,15364.0,34622.0,24762.0,11.0,3169,slab
3171,0,15364.0,34644.0,24740.0,11.0,3170,slab
3172,0,15364.0,34666.0,24718.0,11.0,3171,slab
3173,6,15364.0,34688.0,24696.0,11.0,3172,end
3174,0,15166.0,33962.0,25796.0,11.0,1149,slab
3175,0,15166.0,33962.0,25818.0,11.0,3174,slab
3176,0,15166.0,33962.0,25840.0,11.0,3175,slab
3177,0,15166.0,33962.0,25862.0,11.0,3176,slab
3178,6,15188.0,33984.0,25884.0,11.0,3177,end
3179,0,14792.0,34270.0,25752.0,11.0,1490,slab
3180,0,14770.0,34270.0,25774.0,11.0,3179,slab
3181,0,14770.0,34270.0,25796.0,11.0,3180,slab
3182,0,14748.0,34270.0,25818.0,11.0,3181,slab
3183,6,14748.0,34248.0,25840.0,11.0,3182,end
3184,0,15892.0,35546.0,26434.0,38.1935,897,slab
3185,0,15936.0,35546.0,26434.0,11.0,3184,slab
3186,0,15958.0,35546.0,26434.0,20.1127,3185,slab
3187,0,15980.0,35546.0,26434.0,20.1127,3186,slab
3188,6,16002.0,35546.0,26412.0,11.0,3187,end
3189,0,17014.0,36096.0,25664.0,20.1127,845,slab
3190,0,17014.0,36096.0,25686.0,11.0,3189,slab
3191,0,17014.0,36096.0,25708.0,20.1127,3190,slab
3192,0,17036.0,36096.0,25730.0,11.0,3191,slab
3193,6,17036.0,36096.0,25752.0,11.0,3192,end
3194,0,16684.0,35568.0,24652.0,55.0,1443,slab
3195,0,16684.0,35524.0,24608.0,33.0,3194,slab
3196,0,16706.0,35502.0,24564.0,33.0,3195,slab
3197,0,16728.0,35546.0,24542.0,20.1127,3196,slab
3198,6,16750.0,35546.0,24542.0,11.0,3197,end
3199,5,15361.1,34429.4,24855.4,59.7573,499,branch
3200,0,15320.0,34336.0,24872.0,20.1127,3199,slab
3201,0,15298.0,34314.0,24894.0,20.1127,3200,slab
3202,0,15298.0,34292.0,24916.0,20.1127,3201,slab
3203,6,15276.0,34270.0,24938.0,11.0,3202,end
3204,0,14836.0,34534.0,25664.0,11.0,1875,slab
3205,0,14836.0,34556.0,25642.0,11.0,3204,slab
3206,0,14836.0,34578.0,25642.0,11.0,3205,slab
3207,0,14836.0,34600.0,25642.0,20.1127,3206,slab
3208,6,14858.0,34622.0,25642.0,11.0,3207,end
3209,5,14584.7,34558.5,25840.0,33.5992,1027,branch
3210,0,14506.0,34534.0,25796.0,33.0,3209,slab
3211,0,14528.0,34490.0,25774.0,20.1127,3210,slab
3212,0,14550.0,34468.0,25774.0,11.0,3211,slab
3213,6,14572.0,34468.0,25774.0,11.0,3212,end
3214,0,16068.0,35766.0,25026.0,11.0,2247,slab
3215,0,16046.0,35766.0,25026.0,11.0,3214,slab
3216,0,16024.0,35788.0,25004.0,20.1127,3215,slab
3217,0,16002.0,35810.0,24982.0,11.0,3216,slab
3218,6,15980.0,35810.0,24960.0,11.0,3217,end
3219,5,16750.0,35008.4,25126.1,26.3456,769,branch
3220,0,16750.0,35040.0,25092.0,11.0,3219,slab
3221,0,16772.0,35062.0,25070.0,11.0,3220,slab
3222,0,16772.0,35062.0,25048.0,20.1127,3221,slab
3223,6,16750.0,35040.0,25026.0,11.0,3222,end
3224,5,17047.0,36492.0,25752.0,15.5563,1525,branch
3225,0,17014.0,36492.0,25752.0,11.0,3224,slab
3226,0,16992.0,36492.0,25752.0,11.0,3225,slab
3227,0,16970.0,36492.0,25774.0,20.1127,3226,slab
3228,6,16948.0,36514.0,25796.0,11.0,3227,end
